17,"Капуста квашеная БЕЛОРУЧКА с морковью, 1000г",178.99 руб.,за 1 шт.,https://lenta.com/product/kapusta-beloruchka-s-morkovyu-rossiya-1000g-113129/,Без cкидки
18,"Огурцы Бакинские, 300г",139.99 руб.,за 1 шт.,https://lenta.com/product/ogurcy-bakinskie-300g-299049/,Без cкидки
19,"Лук репчатый, 500г",49.99 руб.,за 1 шт.,https://lenta.com/product/luk-repchatyjj-ds-500g-525344/,Без cкидки
20,"Томаты Бакинские, 500г",219.99 руб.,за 1 шт.,https://lenta.com/product/tomaty-kumato-blok-import-500g-172379/,Без cкидки
21,"Виноград Ред Глоб, весовой",169.99 руб.,за 1 кг,https://lenta.com/product/vinograd-red-glob-ves-1kg-111134/,Без cкидки
22,"Набор зелени Пряно-вкусовой, 115г",129.99 руб.,за 1 шт.,https://lenta.com/product/nabor-zeleni-lenta-pryano-vkusovojj-rossiya-115g-582273/,Без cкидки
23,"Яблоки Пинова, весовые",119.99 руб.,за 1 кг,https://lenta.com/product/yabloki-pinova-ves-591629/,Без cкидки
,title,price,weight,link_category,sale
0,"Тыква Капитошка, весовая",49.99 руб.,за 1 кг,https://lenta.com/product/tykva-kapitoshka-ves-1kg-276358/,Со cкидкой
1,Салат листовой Фриллис,89.99 руб.,за 1 шт.,https://lenta.com/product/salat-listovojj-frillis-100g-370205/,Без cкидки
2,"Яблоки Айдаред, фасованные, весовые",79.99 руб.,за 1 кг,https://lenta.com/product/yabloki-lenta-ajjdared-fas-un-ves-rossiya-595358/,Со cкидкой
3,"Голубика PREMIUM CLUB отборная, 400г",559.99 руб.,за 1 шт.,https://lenta.com/product/golubika-premium-club-otbornaya-rossiya-400g-638888/,Со cкидкой
4,"Перец микс, 2шт",179.99 руб.,за 1 шт.,https://lenta.com/product/perec-prochie-tovary-miks-2sht-636793/,Без cкидки
5,"Мандарины отборные, фасованные, весовые",259.99 руб.,за 1 кг,https://lenta.com/product/mandariny-otbornye-fas-1kg-115293/,Со cкидкой
6,"Картофель красный, весовой",39.99 руб.,за 1 кг,https://lenta.com/product/kartofel-krasnyjj-ves-1kg-181019/,Без cкидки
7,"Помело красное, весовое",199.99 руб.,за 1 кг,https://lenta.com/product/pomelo-krasnoe-ves-1kg-302685/,Без cкидки
8,"Томаты тепличные, 500г",129.99 руб.,за 1 шт.,https://lenta.com/product/tomaty-chtm-fantasy-brands-teplichnye-rossiya-500g-641644/,Без cкидки
9,"Яблоки Ред Делишес, весовые",99.99 руб.,за 1 кг,https://lenta.com/product/yabloki-red-delishes-ves-1kg-254199/,Без cкидки
10,"Набор свежей зелени, 250г",109.99 руб.,за 1 шт.,https://lenta.com/product/nabor-zeleni-svezhejj-ukrop-petrushka-zelenyjj-luk-250g-392962/,Без cкидки
11,"Кинза свежая, 50г",49.99 руб.,за 1 шт.,https://lenta.com/product/kinza-lenta-svezhaya-rossiya-50g-582308/,Без cкидки
12,"Яблоки Гольден, фасованные, весовые",79.99 руб.,за 1 кг,https://lenta.com/product/yabloki-lenta-golden-fas-un-ves-rossiya-595359/,Со cкидкой
13,"Петрушка ЛЕНТА свежая, 50г",39.99 руб.,за 1 шт.,https://lenta.com/product/petrushka-lenta-svezhaya-rossiya-50g-582229/,Без cкидки
14,"Свекла вареная целая, 500г",69.99 руб.,за 1 шт.,https://lenta.com/product/svekla-varenaya-celaya-vu-rossiya-500g-299914/,Без cкидки
